"Gene"	"ICLE D2 Score Average"	"NST D2 Score Average"	"D2 Effect Size"	"D2 P-value"	"D2 FDR"	"SIMEM Effect Size"	"SIMEM P-value"	"SIMEM FDR"	"Significance"	"Group"	"Group & Significance"	"Consensus Dependency"	"Present in DGI"	"DGI Score"	"Drug"
"OTX2"	0.00823281778708889	0.08377656867682	-0.0755437508897311	0.252229482468476	0.88595559459422	-0.113875873410554	0.0201082773555231	0.563654487360177	"NS"	""	"4"	"N"	"N"	NA	NA
"OVGP1"	-0.0273357075758	0.00604865638843	-0.03338436396423	0.701181354221677	0.969570018568517	0.2689297558184	0.0367905258801572	0.621272405059777	"NS"	""	"4"	"N"	"N"	NA	NA
"OVOL1"	-0.180977292964271	-0.27884184685811	0.0978645538938389	0.244319037739351	0.881420088830858	0.0274297399350075	0.821779121683426	0.979643476111129	"NS"	""	"4"	"N"	"N"	NA	NA
"OXA1L"	-0.528946908461556	-0.4406309496973	-0.0883159587642557	0.489203524611652	0.936003384040321	-0.296761161586918	0.0779470101874171	0.690301116584452	"NS"	""	"4"	"N"	"N"	NA	NA
"OXCT1"	-0.0260322079944111	-0.03892434471237	0.0128921367179589	0.858788804796258	0.986046494802004	-0.236301342814594	0.130369894715307	0.757832892326943	"NS"	""	"4"	"N"	"N"	NA	NA
"OXTR"	-0.227237084419056	-0.12020537590875	-0.107031708510306	0.444239477542101	0.927131168289747	-0.0587459715727131	0.738850452114814	0.964568664310964	"NS"	""	"4"	"N"	"Y"	6.93882987	"abiraterone"
"P2RX1"	-0.127086166149633	-0.035301054584487	-0.0917851115651463	0.0792459199670249	0.80980673788148	0.0293673386975595	0.545689314928061	0.928374551013441	"NS"	""	"4"	"N"	"N"	NA	NA
"P2RX3"	0.0163540291254333	-0.00903850933742	0.0253925384628533	0.74236266987291	0.974885856674524	-0.0271684427828554	0.746288758798297	0.966516738979293	"NS"	""	"4"	"N"	"N"	NA	NA
"P2RX5"	0.104858837311378	0.08404042644194	0.0208184108694378	0.707766958708657	0.971846856592908	0.065716353862908	0.287421403191638	0.85060689104374	"NS"	""	"4"	"N"	"N"	NA	NA
"P2RX7"	0.203333819601417	0.16388178062603	0.0394520389753867	0.674058847486552	0.96697367418726	-0.0825759547657623	0.190890082048319	0.79497057070165	"NS"	""	"4"	"N"	"N"	NA	NA
"P2RY1"	0.0226622878707589	-0.012375352829728	0.0350376407004869	0.662122064956085	0.965693378471491	0.0407500109543906	0.668058378678604	0.948481919801045	"NS"	""	"4"	"N"	"N"	14.74501347	"AVACOPAN"
"P2RY2"	-0.0738599413655445	-0.054100884887259	-0.0197590564782854	0.751358555607345	0.975468054687778	-0.127154235348696	0.0912392392837388	0.709038644662179	"NS"	""	"4"	"N"	"Y"	2.359202156	"ASCORBIC ACID"
"P2RY4"	0.00616296304516667	-0.0463483440145612	0.0525113070597279	0.68463654844841	0.968493863088899	-0.076527753230078	0.576104346073906	0.930405059422556	"NS"	""	"4"	"N"	"N"	NA	NA
"P2RY6"	-0.0210603604172189	0.00817680490638	-0.0292371653235989	0.681325828732225	0.967318648487311	0.0472398164652623	0.623945384311907	0.938920533377401	"NS"	""	"4"	"N"	"N"	NA	NA
"P2RY11"	-0.0408710859474222	0.10439727318901	-0.145268359136432	0.0799968614684327	0.80980673788148	-0.157784638847968	0.00427264252252088	0.42238942521297	"NS"	""	"4"	"N"	"N"	NA	NA
"P4HA1"	0.124911578792333	0.0535128758895	0.0713987029028333	0.384178935275144	0.919532831819589	-0.0220317270846281	0.653328472477896	0.944300155873608	"NS"	""	"4"	"N"	"N"	NA	NA
"P4HB"	0.0138157496416556	-0.118393398174853	0.132209147816509	0.0450421348533789	0.787269611530444	0.121572093641557	0.15804315453617	0.78152454669694	"NS"	""	"4"	"N"	"Y"	1.072364616	"ACETAZOLAMIDE"
"MS4A13"	-0.224457494674511	-0.226957529651944	0.00250003497743287	0.977993897021768	0.997718020450982	-0.0695639687804004	0.663475823708873	0.946215712054394	"NS"	""	"4"	"N"	"N"	NA	NA
"ARGFX"	0.208256196837359	0.261127014259	-0.052870817421641	0.459321433194967	0.929208171521238	-0.0180975243679164	0.753373221534423	0.96700600305132	"NS"	""	"4"	"N"	"N"	NA	NA
"PA2G4"	0.0317876144592556	-0.0426434530807528	0.0744310675400084	0.326842918482145	0.901759115116133	0.1818113345581	0.259270895372646	0.841742274580618	"NS"	""	"4"	"N"	"N"	NA	NA
"PEBP1"	0.0506755495497233	0.02922036820009	0.0214551813496333	0.716758309617451	0.972059955101979	0.0489361449547554	0.265963902838474	0.844029527223372	"NS"	""	"4"	"N"	"Y"	3.104213363	"VONICOG ALFA"
"DPRX"	0.0505697618184156	0.0348912548371412	0.0156785069812744	0.750685589008605	0.975468054687778	0.0719938939382272	0.420337541207327	0.899345346992142	"NS"	""	"4"	"N"	"N"	NA	NA
"OR9G9"	0.190437716562256	0.1919605466139	-0.00152283005164441	0.97768313014995	0.997629727265141	0.0238737818960275	0.464235239963601	0.914511628663675	"NS"	""	"4"	"N"	"N"	NA	NA
"PABPC3"	-0.2814043526809	-0.1625901682805	-0.1188141844004	0.100139028390845	0.829161654196083	0.0611307691336573	0.155250103723719	0.778471588637207	"NS"	""	"4"	"N"	"N"	NA	NA
"FURIN"	0.0523586938218222	0.18381252345092	-0.131453829629098	0.0760531049301781	0.80980673788148	-0.0902162895513056	0.128727990831073	0.756235300443013	"NS"	""	"4"	"N"	"N"	NA	NA
"PCSK6"	0.0190112884128778	0.10664709739358	-0.0876358089807022	0.368141271464265	0.916588220482269	-0.200588107197515	0.0135244007323655	0.528505047539064	"NS"	""	"4"	"N"	"N"	NA	NA
"PAEP"	0.0695108439111733	0.061237048957836	0.00827379495333731	0.859706926564965	0.986285313259535	0.0445099926152687	0.263739253604977	0.843168623584044	"NS"	""	"4"	"N"	"Y"	6.553339322	"PHYTOSTEROLS"
"PAFAH1B1"	-0.798416574238333	-0.7659825509648	-0.0324340232735334	0.793936580948354	0.982719381583104	-0.0686178926452725	0.640868760543744	0.942115453374186	"NS"	""	"4"	"N"	"N"	NA	NA
"RRM2B"	-0.157665986795092	-0.25426373770467	0.0965977509095778	0.277229325928968	0.891233032783855	0.0221725632600035	0.71153023539289	0.959871924823337	"NS"	""	"4"	"N"	"Y"	0.842572199	"DECAMETHONIUM BROMIDE"
"SMARCAL1"	-0.0138598792111667	0.020457495339329	-0.0343173745504957	0.645654236251845	0.963990377796	-0.0205868571985521	0.820505544623227	0.979643476111129	"NS"	""	"4"	"N"	"N"	NA	NA
"PLA2G3"	0.112197762342679	-0.016696743018261	0.12889450536094	0.100255981923095	0.829161654196083	-0.0180742072916427	0.860461546166733	0.983861613131326	"NS"	""	"4"	"N"	"N"	NA	NA
"MINK1"	-0.0266972635799744	-0.03536807283686	0.00867080925688555	0.863851859828935	0.987060096928657	0.0259978793668917	0.654041567207867	0.944300155873608	"NS"	""	"4"	"N"	"Y"	0.043688929	"TETRACYCLINE"
"CD207"	-0.145399870590556	-0.21212177565586	0.0667219050653045	0.614903096693711	0.959332233501398	0.115332117402872	0.551317828816605	0.929166089069632	"NS"	""	"4"	"N"	"N"	NA	NA
"PAFAH1B2"	-0.1264030567951	-0.15051111275056	0.02410805595546	0.74232405952949	0.974885856674524	0.114957036281293	0.359647519366936	0.881735460516862	"NS"	""	"4"	"N"	"N"	NA	NA
"PAFAH1B3"	-0.0712646472652889	-0.03736307010667	-0.0339015771586189	0.691060549674409	0.969006832525439	-0.0998022314658513	0.396712657350054	0.894164747193662	"NS"	""	"4"	"N"	"N"	NA	NA
"DUOX2"	-0.11217185748166	-0.12841337384138	0.01624151635972	0.860198511148645	0.986300347758393	0.158900419935648	0.0288745870178618	0.59183751251482	"NS"	""	"4"	"N"	"N"	NA	NA
"NOX4"	-0.0163966461940178	-0.0638887552295207	0.0474921090355029	0.527782982550819	0.947422634331019	0.0517863145007832	0.440672601649451	0.908530213592259	"NS"	""	"4"	"N"	"N"	NA	NA
"NOX3"	-0.123859274194842	-0.128222859611674	0.00436358541683197	0.958989179323858	0.99653613957854	0.0709062010924004	0.43114242874214	0.904206388370626	"NS"	""	"4"	"N"	"N"	NA	NA
"COL5A3"	0.0967090183228	0.12443976925843	-0.02773075093563	0.763997508402179	0.978392530323928	-0.080054929760239	0.307434850178379	0.860294512101563	"NS"	""	"4"	"N"	"Y"	1.053215248	"THIOGUANINE"
"PAFAH2"	-0.0884857860986667	-0.07204350884759	-0.0164422772510767	0.841412117520057	0.985645688266929	-0.0716290840793867	0.390611515759297	0.892234965466143	"NS"	""	"4"	"N"	"N"	NA	NA
"DEC1"	-0.190772126553767	-0.05554030209043	-0.135231824463337	0.152794015036503	0.850682554256014	-0.0137783391758629	0.912658243486526	0.990662014671465	"NS"	""	"4"	"N"	"N"	NA	NA
"CHST11"	0.101165524667967	0.03305536590644	0.0681101587615267	0.292082594905372	0.891393237112007	0.0305041386487291	0.534015980511608	0.928374551013441	"NS"	""	"4"	"N"	"Y"	13.10667864	"CHONDROITIN SULFATE"
"PRDX1"	-0.0560049551045322	-0.02212906154846	-0.0338758935560722	0.733166869796716	0.974885856674524	0.00727276103479051	0.960412852161112	0.996898186998888	"NS"	""	"4"	"N"	"Y"	9.830008983	"VOXELOTOR"
"PAH"	-0.145729289851884	-0.03988817502426	-0.105841114827624	0.386359795737835	0.920763772353724	-0.00220808706379941	0.973793022649272	0.997468791590167	"NS"	""	"4"	"N"	"Y"	23.59202156	"TIAGABINE"
"SERPINE1"	-0.106608793692101	0.01317876670837	-0.119787560400471	0.233858827065695	0.878950939903429	-0.294307393100678	0.132646896119616	0.76136499697437	"NS"	""	"4"	"N"	"Y"	1.19151624	"epoetin alfa"
"SERPINB2"	-0.124800093101267	-0.058055352658503	-0.0667447404427637	0.513293869981678	0.94534777874058	0.0162351886431335	0.953159904803639	0.996342051503294	"NS"	""	"4"	"N"	"Y"	7.372506737	"DOCOSANOL"
"PAK1"	-0.0316312413432778	0.02252041905773	-0.0541516604010078	0.263843913556699	0.888547546474628	0.0362352414195206	0.418192095540049	0.89915701683385	"NS"	""	"4"	"N"	"N"	NA	NA
"ATP5B"	-0.613830856282	-0.6350819930346	0.0212511367525999	0.842738005905946	0.985645688266929	0.0490613698617149	0.580207861016056	0.931229882339326	"NS"	""	"4"	"N"	"N"	NA	NA
"IL20"	0.0791771229617222	0.065546469788137	0.0136306531735852	0.837391364605296	0.985645688266929	-0.0299776147504165	0.510374123371063	0.924131633344285	"NS"	""	"4"	"N"	"N"	NA	NA
"GALNT9"	-0.0839110494860871	0.01645364299865	-0.100364692484737	0.129300001004083	0.832515964681668	-0.00984496284048321	0.928131825719554	0.992766087636993	"NS"	""	"4"	"N"	"N"	NA	NA
"IL21R"	0.0391794101013	-0.021619590954674	0.060799001055974	0.373863198806651	0.916588220482269	0.0379234968420699	0.516002650301795	0.9252586182046	"NS"	""	"4"	"N"	"Y"	1.228751123	"asparaginase"
"IL22"	0.240698579086144	0.02392877191539	0.216769807170754	0.0148421142993561	0.732270289782147	-0.0468423939621034	0.595477594209469	0.933392439854018	"NS"	""	"4"	"N"	"N"	NA	NA
"ITSN2"	-0.0318559151439111	-0.05047016804575	0.0186142529018389	0.793626942222317	0.982719381583104	-0.0266016038784362	0.718543468355515	0.96161620673371	"NS"	""	"4"	"N"	"N"	NA	NA
"DEF6"	0.157337458658989	0.00231087181352	0.155026586845469	0.0620162272756081	0.809321900953788	0.00699911263911955	0.938864782805525	0.99417043568297	"NS"	""	"4"	"N"	"N"	NA	NA
"PAK2"	-0.0346009293507067	-0.107463653558169	0.0728627242074623	0.233047466162647	0.877685267665412	-0.0293530804234114	0.343459873896536	0.877971467668974	"NS"	""	"4"	"N"	"N"	NA	NA
"GEMIN4"	-0.138787066907422	-0.078255319744539	-0.0605317471628832	0.53111968230023	0.947422634331019	0.00687330971351433	0.949365647262112	0.996342051503294	"NS"	""	"4"	"N"	"N"	NA	NA
"PAK3"	-0.110864982821288	-0.11227195926451	0.00140697644322223	0.98407595450768	0.998916530787919	0.0343129759316167	0.590858184990049	0.93306857459428	"NS"	""	"4"	"N"	"N"	NA	NA
"CALY"	-0.0152512838604389	0.009727520161848	-0.0249788040222869	0.727067024744593	0.973104026692492	-0.0733065041530566	0.473445114824031	0.917490664564923	"NS"	""	"4"	"N"	"Y"	2.359202156	"ASCORBIC ACID"
"PALM"	-0.0057217728687889	0.073893705767553	-0.0796154786363419	0.456660775428448	0.929061398998437	0.0325759737843941	0.740439327473005	0.965106742206651	"NS"	""	"4"	"N"	"N"	NA	NA
"PNPLA8"	-0.180670332513889	-0.17101248477142	-0.00965784774246886	0.838583765099145	0.985645688266929	0.0653599781568421	0.104296135050261	0.721124516306148	"NS"	""	"4"	"N"	"N"	NA	NA
"ARHGEF4"	-0.00480113232458889	-0.001112548145927	-0.00368858417866189	0.963899472268858	0.996655527813318	-0.116872898486369	0.291080217803819	0.851281404334977	"NS"	""	"4"	"N"	"N"	NA	NA
"ARHGEF3"	0.0922948023133156	0.009015638722761	0.0832791635905546	0.12752460353594	0.832515964681668	0.0730908927187303	0.230247418187311	0.825458067511461	"NS"	""	"4"	"N"	"N"	NA	NA
"PAM"	0.173827314264578	0.17419919323154	-0.000371878966962252	0.994672515548092	0.999177632133351	0.00126264020740952	0.979225509863287	0.99844318086786	"NS"	""	"4"	"N"	"N"	NA	NA
"NEUROG3"	-0.175343514213933	-0.10270053117863	-0.0726429830353033	0.560330834945843	0.952855634534312	-0.137363323340146	0.241518220770928	0.831400652478563	"NS"	""	"4"	"N"	"N"	NA	NA
"REG3A"	0.131982497794244	0.09680744879626	0.0351750489979844	0.498414775601847	0.939518755475868	0.0238647527906574	0.630161924606181	0.940198346724263	"NS"	""	"4"	"N"	"Y"	2.106430496	"DOXYCYCLINE CALCIUM"
"PAPPA"	0.0757885821311333	0.003041319248117	0.0727472628830163	0.247035728204602	0.882261195191606	0.0552803735689637	0.216503188108778	0.815583506780441	"NS"	""	"4"	"N"	"N"	4.536927223	"METHOTREXATE SODIUM"
"RDH8"	-0.230276225328467	-0.19289626718463	-0.0373799581438367	0.699759512697051	0.969528947184214	-0.0713109422951543	0.311902053418036	0.8621349684458	"NS"	""	"4"	"N"	"N"	NA	NA
"PARN"	-0.515395917643444	-0.3735908779032	-0.141805039740244	0.0768865608646657	0.80980673788148	0.0393181423892792	0.803636634104594	0.978043966261824	"NS"	""	"4"	"N"	"N"	NA	NA
"PAWR"	0.155506574984511	0.157811572253988	-0.00230499726947636	0.968351437366625	0.997167453684917	0.0608669599031258	0.0327952059552461	0.613692330073091	"NS"	""	"4"	"N"	"N"	NA	NA
"PAX1"	-0.0847245861930889	0.013013880499222	-0.0977384666923109	0.202769352084994	0.87028323296438	-0.156676089365806	0.0515663590288614	0.655690822186901	"NS"	""	"4"	"N"	"N"	NA	NA
"PAX2"	0.104326585840811	0.07421668472726	0.0301099011135511	0.670590878353169	0.96697367418726	-0.0718142564317219	0.119778049996134	0.746330770137251	"NS"	""	"4"	"N"	"Y"	0.74188747	"PHENTERMINE HYDROCHLORIDE"
"PAX3"	-0.0664794603516778	-0.04560050924493	-0.0208789511067478	0.747326109046628	0.975243729337055	-0.115194554146897	0.0815069388005221	0.692385933409279	"NS"	""	"4"	"N"	"N"	NA	NA
"PAX4"	0.140621513518939	-0.02356053183714	0.164182045356079	0.0298967880598267	0.764943749632032	0.0597700397604895	0.356368389714073	0.881018501596914	"NS"	""	"4"	"N"	"N"	NA	NA
"PAX5"	-0.161673686007278	-0.18237899681125	0.0207053108039723	0.763778468906356	0.978392530323928	-0.023447635179649	0.781011965283743	0.972777782723046	"NS"	""	"4"	"N"	"N"	NA	NA
"PAX6"	-0.0577189975483622	0.047863621384494	-0.105582618932856	0.0566476360354378	0.809321900953788	-0.0731733322024482	0.0411608613281856	0.633185323717715	"NS"	""	"4"	"N"	"N"	NA	NA
"MYEF2"	0.0785475370260222	-0.032330132319462	0.110877669345484	0.0477843017578299	0.787269611530444	0.143148994289965	0.000437016348770287	0.255142969605412	"NS"	""	"4"	"N"	"N"	NA	NA
"IRX4"	-0.0604482143515589	-0.06755264535833	0.00710443100677111	0.893520844836478	0.990076395414491	0.022646492212884	0.518988261525785	0.925970419183428	"NS"	""	"4"	"N"	"N"	NA	NA
"ASAP1"	-0.0923058742977167	0.051732475579716	-0.144038349877433	0.100078780221822	0.829161654196083	0.0303416725945799	0.82863063741536	0.980484649468577	"NS"	""	"4"	"N"	"N"	NA	NA
"AK3"	-0.0973343272646678	0.00387230210709601	-0.101206629371764	0.203657503669753	0.87028323296438	-0.0716918460692183	0.564401729624475	0.929841247504881	"NS"	""	"4"	"N"	"N"	NA	NA
"PAX7"	0.0207076431409333	0.02310646214414	-0.00239881900320666	0.975728988864743	0.99730934359848	-0.185634831992708	0.0219312810999856	0.5673338246494	"NS"	""	"4"	"N"	"N"	NA	NA
"COPS7A"	0.0458844247421	-0.03552516025494	0.08140958499704	0.190513428337148	0.869992431965738	-0.0239910913523619	0.746378517353685	0.966516738979293	"NS"	""	"4"	"N"	"N"	NA	NA
"NSDHL"	-0.116729186860944	-0.18024671492714	0.0635175280661956	0.41868725834841	0.925861881077451	0.0534072535186209	0.476767351123622	0.918069681813132	"NS"	""	"4"	"N"	"N"	NA	NA
"PDCL"	-0.0379428618935778	0.01340780298079	-0.0513506648743678	0.640889475316683	0.963990377796	0.0394284347778427	0.698333479037809	0.957521804411859	"NS"	""	"4"	"N"	"N"	NA	NA
"PAX9"	-0.0665736992631722	-0.096857960347187	0.0302842610840148	0.711508374832667	0.971997369689379	-0.096322068390703	0.057924856043667	0.660821177705791	"NS"	""	"4"	"N"	"N"	NA	NA
"TAS2R3"	0.196260573370948	0.128205748930246	0.0680548244407018	0.487098180856154	0.935375261169945	0.229182803613275	0.0406050045557083	0.631585762519095	"NS"	""	"4"	"N"	"N"	NA	NA
"TAS2R4"	0.0122968387164889	0.081868553794473	-0.0695717150779842	0.621275662601486	0.960484868948707	0.10291449075438	0.26845987438871	0.845014004205335	"NS"	""	"4"	"N"	"N"	NA	NA
"TAS2R16"	-0.352157918484333	-0.2114007680875	-0.140757150396833	0.257282365637707	0.88595559459422	-0.0105547909799602	0.926927502124203	0.992496439067345	"NS"	""	"4"	"N"	"N"	NA	NA
"TAS2R1"	-0.104225368427284	-0.061480688861779	-0.0427446795655054	0.531389839656037	0.947422634331019	-0.00840496195397771	0.872106474376986	0.984675383063111	"NS"	""	"4"	"N"	"N"	NA	NA
"TAS2R9"	-0.184803941980156	-0.23975753089719	0.0549535889170344	0.684315988654868	0.968493863088899	0.0676649195393992	0.416442826880436	0.89915701683385	"NS"	""	"4"	"N"	"N"	NA	NA
"TAS2R8"	-0.0364870251404444	-0.063313086506276	0.0268260613658316	0.665812392258412	0.966723111315838	0.00552793886300156	0.898392296885093	0.988749882275266	"NS"	""	"4"	"N"	"N"	NA	NA
"TAS2R7"	0.109575178771256	0.06605150567449	0.0435236730967656	0.713002302709126	0.972059955101979	0.165818335186604	0.0029078607933767	0.384817264486293	"NS"	""	"4"	"N"	"N"	NA	NA
"TAS2R13"	-0.0254020398541233	-0.0454812502842	0.0200792104300767	0.787506143912916	0.98239280548386	-0.00101507373247699	0.98700470802416	0.999144264750926	"NS"	""	"4"	"N"	"N"	NA	NA
"TAS2R10"	-0.354605801501344	-0.312974718375606	-0.0416310831257384	0.766468366256416	0.978775164777905	0.0617609663460933	0.775420031306088	0.971665055843901	"NS"	""	"4"	"N"	"N"	NA	NA
"TAS2R14"	0.119215354999167	0.07801975689905	0.0411955981001166	0.587782766641107	0.955411612799801	-0.0143349108758976	0.915140146742842	0.990767226941351	"NS"	""	"4"	"N"	"N"	NA	NA
"DHH"	-0.0639681737313833	0.02896264507597	-0.0929308188073533	0.279654862361505	0.891307356396907	-0.302179613121581	0.00815626382966235	0.462943257357325	"NS"	""	"4"	"N"	"N"	NA	NA
"F11R"	-0.0186690377753333	-0.15894155903937	0.140272521264037	0.0521598351907081	0.793973172139943	0.24008490778877	0.0848512796471913	0.697466154689246	"NS"	""	"4"	"N"	"N"	NA	NA
"TRAT1"	-0.191426040757844	-0.03574621046297	-0.155679830294874	0.123927953871297	0.832515964681668	-0.191730408317955	0.249657997258978	0.834832466805994	"NS"	""	"4"	"N"	"N"	NA	NA
"VILL"	0.116446870633323	0.002656142827179	0.113790727806144	0.0766062063047055	0.80980673788148	0.0174774688371808	0.811338271308158	0.979118156376574	"NS"	""	"4"	"N"	"N"	NA	NA
"C6orf48"	-0.168163296204149	-0.12579141458646	-0.0423718816176889	0.663614359450747	0.966133787957444	0.160790117112938	0.0954490348147046	0.709954729545179	"NS"	""	"4"	"N"	"N"	NA	NA
"PARD6A"	0.0755084563357	0.09772132623183	-0.02221286989613	0.732322239320323	0.974884484259294	-0.0683702818566494	0.0846500508875168	0.696978898587547	"NS"	""	"4"	"N"	"N"	NA	NA
"CLEC4A"	-0.0028102605063	0.159343912321692	-0.162154172827992	0.033979466704341	0.7673098850123	-0.0979467578652896	0.0384682070826559	0.622194306711951	"NS"	""	"4"	"N"	"N"	NA	NA
"SPOCK3"	-0.140794388927656	-0.01869801979707	-0.122096369130586	0.0510579589173916	0.789754319358613	-0.0613149201560804	0.174106665699896	0.788729493529563	"NS"	""	"4"	"N"	"N"	NA	NA
"STMN3"	0.173436142021444	0.15799580401331	0.0154403380081344	0.840798057112329	0.985645688266929	-0.0518095957997006	0.578100220196537	0.930405059422556	"NS"	""	"4"	"N"	"N"	NA	NA
"RNF141"	-0.266586550228956	-0.076600737088821	-0.189985813140135	0.119431565932677	0.832515964681668	-0.201664157340379	0.00891362910958868	0.476116871936404	"NS"	""	"4"	"N"	"N"	NA	NA
"HEBP1"	-0.244446584471833	-0.27189940149196	0.0274528170201266	0.767130814760915	0.979023541216636	0.0147971332990096	0.873637369667183	0.984702212019225	"NS"	""	"4"	"N"	"N"	NA	NA
"PBX2"	-0.117368899709534	-0.00579305308356	-0.111575846625974	0.0479458079772501	0.787269611530444	-0.00794015851228561	0.808528102176774	0.978537717705198	"NS"	""	"4"	"N"	"N"	NA	NA
"PBX3"	-0.0136423997171506	-0.0404435977090853	0.0268011979919347	0.756838960256465	0.978180745872866	0.00501520684829006	0.954840206590738	0.996573267405249	"NS"	""	"4"	"N"	"N"	NA	NA
"PC"	0.120783664048344	-0.065053199223918	0.185836863272262	0.0649436113458113	0.809321900953788	0.00349331864859423	0.96099938059613	0.996898186998888	"NS"	""	"4"	"N"	"Y"	4.536927223	"METHOTREXATE SODIUM"
"PCBD1"	-0.101155161586936	0.065422674178855	-0.166577835765791	0.0638659427159646	0.809321900953788	-0.281654968403593	0.0696982016514433	0.674352894977609	"NS"	""	"4"	"N"	"N"	NA	NA
"PCBP1"	-0.760399446495111	-0.7610079619376	0.000608515442488855	0.996772132629718	0.999282385839245	-0.00132366968628055	0.993373381066673	0.999840118555752	"NS"	""	"4"	"N"	"N"	NA	NA
"CDON"	-0.104286540685944	-0.38049141279968	0.276204872113736	0.00527055050999907	0.732270289782147	0.0720817991471473	0.472697875063882	0.917128516819149	"NS"	""	"4"	"N"	"N"	NA	NA
